Date;Demand;PV_Production;Wind_Production;Production;Netload
2022-10-12 22:06:00;1542.415;0.0;1736.8856875748893;1736.8856875748893;-194.47068757488933
2022-10-12 22:07:00;1552.5933333333337;0.0;1737.3040210171291;1737.3040210171291;-184.7106876837954
2022-10-12 22:08:00;1609.1349999999998;0.0;1737.6398795661933;1737.6398795661933;-128.5048795661935
2022-10-12 22:09:00;1635.2983333333332;0.0;1737.8946523776551;1737.8946523776551;-102.59631904432194
2022-10-12 22:10:00;1580.5933333333332;0.0;1738.069728607087;1738.069728607087;-157.47639527375372
2022-10-12 22:11:00;1608.92;0.0;1738.166497410061;1738.166497410061;-129.246497410061
2022-10-12 22:12:00;1640.3083333333334;0.0;1738.1863479421515;1738.1863479421515;-97.87801460881815
2022-10-12 22:13:00;1717.5533333333335;0.0;1738.1306693589302;1738.1306693589302;-20.57733602559665
2022-10-12 22:14:00;1775.5883333333336;0.0;1738.0008508159692;1738.0008508159692;37.58748251736438
2022-10-12 22:15:00;1644.0883333333334;0.0;1737.7982814688426;1737.7982814688426;-93.7099481355092
2022-10-12 22:16:00;1810.625;0.0;1737.5243504731231;1737.5243504731231;73.10064952687685
2022-10-12 22:17:00;1854.5366666666669;0.0;1737.1804469843826;1737.1804469843826;117.35621968228429
2022-10-12 22:18:00;1945.408333333333;0.0;1736.7679601581945;1736.7679601581945;208.64037317513862
2022-10-12 22:19:00;1947.5766666666664;0.0;1736.2882791501315;1736.2882791501315;211.28838751653484
2022-10-12 22:20:00;2027.3433333333328;0.0;1735.7427931157663;1735.7427931157663;291.6005402175665
2022-10-12 22:21:00;2037.415;0.0;1735.132891210672;1735.132891210672;302.28210878932805
2022-10-12 22:22:00;1506.24;0.0;1734.4599625904204;1734.4599625904204;-228.21996259042044
2022-10-12 22:23:00;1308.6766666666665;0.0;1733.7253964105855;1733.7253964105855;-425.048729743919
2022-10-12 22:24:00;1269.5666666666666;0.0;1732.9305818267396;1732.9305818267396;-463.363915160073
2022-10-12 22:25:00;1273.638333333333;0.0;1732.0769079944548;1732.0769079944548;-458.4385746611217
2022-10-12 22:26:00;1284.2616666666668;0.0;1731.165764069305;1731.165764069305;-446.9040974026382
2022-10-12 22:27:00;1287.6;0.0;1730.1985392068627;1730.1985392068627;-442.5985392068628
2022-10-12 22:28:00;1308.6816666666668;0.0;1729.1766225627;1729.1766225627;-420.49495589603316
